0.0103093	0.0979381	0.0154639	0.0103093	0.00515464	0.00515464	0.00515464	0.0412371	0.0154639	0.0103093	0	0.0103093	0.0257732	0	0	0.0103093	0.0360825	0.00515464	0.0103093	0.0257732	0.00515464	0	0.00515464	0.0103093	0.0206186	0.0206186	0.139175	0.0103093	0	0.00515464	0.0309278	0	0.00515464	0	0.0618557	0.00515464	0.00515464	0.0360825	0.0876289	0.00515464	0.0103093	0.0103093	0.0103093	0.00515464	0	0.0103093	0.0670103	0.0309278	0.0103093	0.0515464	
0	0.0941176	0	0.0352941	0.0705882	0	0	0	0	0	0	0.0352941	0.0235294	0	0	0	0.0117647	0	0.0117647	0	0	0	0.0235294	0.0352941	0.0117647	0.0117647	0.2	0	0	0	0.0235294	0	0	0	0.0352941	0	0	0.0235294	0.141176	0	0.0352941	0	0	0	0.0117647	0	0.0352941	0.0235294	0.0823529	0.0235294	
0.0196078	0.0196078	0	0.0490196	0.00980392	0.0196078	0.00980392	0.0294118	0.0196078	0.0196078	0	0.00980392	0.0294118	0.00980392	0	0.0392157	0.00980392	0	0.0196078	0.0294118	0.0196078	0	0.00980392	0.0588235	0.00980392	0.0392157	0.0490196	0.00980392	0.00980392	0	0.0686275	0.0294118	0	0	0.0196078	0.0392157	0	0.00980392	0.0686275	0.00980392	0.0392157	0.00980392	0	0.0294118	0	0.0294118	0.0490196	0.0196078	0	0.0294118	
0.0240964	0.0361446	0	0.0361446	0.0361446	0.0120482	0	0.0120482	0.0361446	0.0120482	0	0	0.0120482	0.0120482	0	0.0120482	0.0361446	0	0.0240964	0.0120482	0.0120482	0.0361446	0.0240964	0.0240964	0.0120482	0.0120482	0.0963855	0.0120482	0.0481928	0	0.0481928	0	0.0120482	0	0.0120482	0.0481928	0.0120482	0.0240964	0.0240964	0.0120482	0.060241	0.0120482	0.0120482	0.0120482	0.0120482	0.0120482	0.0722892	0.0240964	0	0	
0	0.103093	0	0.0309278	0.0412371	0.0309278	0.0103093	0.0103093	0.0103093	0	0	0.0206186	0.0103093	0	0	0	0.0309278	0	0	0	0.0206186	0.0103093	0	0.0206186	0.0309278	0.0103093	0.226804	0	0	0	0	0	0	0	0.0103093	0.0309278	0.0103093	0.0515464	0.14433	0	0.0412371	0.0206186	0	0	0.0103093	0	0.0103093	0	0	0.0515464	
0.00819672	0.0983607	0	0.00819672	0.00819672	0	0	0	0	0	0.00819672	0	0	0	0	0.0327869	0.0163934	0	0.00819672	0.00819672	0.0163934	0.0327869	0.00819672	0	0.0163934	0.0163934	0.229508	0	0	0	0.0901639	0.00819672	0	0	0.0163934	0	0	0.0163934	0.221311	0.00819672	0	0	0	0.0163934	0	0	0.0901639	0.00819672	0	0.00819672	
0.0512821	0.025641	0	0.025641	0.0512821	0.025641	0	0	0.0769231	0	0	0.025641	0	0	0.025641	0	0	0.025641	0.0512821	0	0	0	0.025641	0	0.0512821	0.0512821	0.0512821	0	0	0	0	0.025641	0.025641	0	0	0	0	0.025641	0.025641	0.0512821	0.025641	0.025641	0	0.0512821	0	0.025641	0.0512821	0	0.0512821	0.0512821	
0.0214286	0.05	0.0357143	0	0.00714286	0.0214286	0	0	0.0142857	0.00714286	0	0.0571429	0.0285714	0	0.0214286	0.0142857	0.0142857	0.0142857	0.0142857	0.0142857	0.0357143	0.05	0	0.0357143	0.0285714	0.00714286	0.0857143	0	0	0.00714286	0	0.0142857	0	0	0.0357143	0.05	0	0.0142857	0.0214286	0.00714286	0.0428571	0.00714286	0.0285714	0.0285714	0	0.00714286	0.0428571	0.0428571	0.0357143	0.0357143	
0.0142857	0	0	0.0142857	0	0.0142857	0.0285714	0.0142857	0	0.0428571	0	0.0285714	0.0285714	0	0	0	0.0428571	0	0.0142857	0	0.0285714	0.0285714	0	0.0428571	0.0428571	0.0285714	0.0857143	0	0.0142857	0	0.0857143	0.0285714	0	0	0.0714286	0	0.0428571	0.0142857	0.128571	0.0142857	0	0	0	0.0142857	0.0142857	0.0142857	0.0571429	0	0	0	
0	0	0	0.037037	0	0	0	0	0.037037	0	0.037037	0	0	0.037037	0	0.0740741	0	0.037037	0.037037	0	0.0740741	0.037037	0.0740741	0.037037	0	0	0.0740741	0	0.037037	0	0.037037	0.0740741	0	0	0	0.037037	0	0	0	0.037037	0	0.037037	0	0	0.037037	0	0.037037	0.037037	0	0.037037	
0	0	0	0.037037	0	0	0	0	0.037037	0	0.037037	0	0	0.037037	0	0.0740741	0	0.037037	0.037037	0	0.0740741	0.037037	0.0740741	0.037037	0	0	0.0740741	0	0.037037	0	0.037037	0.0740741	0	0	0	0.037037	0	0	0	0.037037	0	0.037037	0	0	0.037037	0	0.037037	0.037037	0	0.037037	
0	0.287356	0.0114943	0.0229885	0.045977	0.0229885	0	0.0114943	0	0	0	0	0.0344828	0.0229885	0.0114943	0	0	0.0114943	0	0.0229885	0	0.091954	0	0	0.0114943	0	0.0689655	0.0114943	0	0	0	0	0	0	0	0	0	0	0.183908	0	0	0.0344828	0	0.0114943	0.0229885	0	0	0.0114943	0.045977	0	
0.0461538	0.0153846	0	0.0153846	0.0153846	0.0153846	0.0153846	0	0	0.0153846	0.0153846	0.0307692	0.0153846	0.0307692	0	0	0	0	0.0153846	0.0461538	0.0153846	0.0461538	0	0.0153846	0.0153846	0	0.107692	0.0153846	0.0153846	0.0307692	0.0923077	0.0153846	0	0	0.0153846	0.0153846	0.0153846	0.0153846	0.0615385	0.0153846	0	0.0153846	0	0.0461538	0.0153846	0.0153846	0.0307692	0.0153846	0.0461538	0.0153846	
0.0208333	0.0208333	0.0347222	0.0208333	0	0.00694444	0.0138889	0.0416667	0.0486111	0.00694444	0.0138889	0.0277778	0.0347222	0.00694444	0.0208333	0	0.0208333	0.0277778	0.00694444	0	0.0208333	0.0138889	0.0416667	0.0208333	0.0138889	0.0208333	0.0208333	0.0138889	0.0277778	0.0555556	0.0138889	0.0486111	0.00694444	0.0208333	0.00694444	0.00694444	0.00694444	0	0	0.0416667	0.0138889	0	0.0277778	0.0347222	0.0208333	0.0277778	0.0138889	0.0277778	0.0277778	0.0277778	
0.0268456	0.0268456	0.0268456	0.0201342	0.0268456	0.0402685	0	0.0604027	0	0	0	0.0536913	0.0268456	0.00671141	0.0201342	0.0268456	0.0134228	0.0268456	0.0201342	0.0201342	0.00671141	0.0402685	0.0134228	0.0134228	0.0134228	0.0201342	0.00671141	0.0134228	0	0.0134228	0.033557	0.00671141	0.00671141	0.0201342	0.0469799	0.0201342	0.00671141	0.0134228	0.0134228	0.0268456	0.0469799	0.0134228	0.0134228	0.0268456	0	0	0.0268456	0.0201342	0.033557	0.0402685	
0	0.03125	0	0.03125	0	0.03125	0	0	0.03125	0	0	0.09375	0.0625	0.03125	0	0	0	0.03125	0	0	0	0	0	0.0625	0.0625	0.03125	0	0	0	0.03125	0	0.03125	0.03125	0	0	0	0	0.03125	0	0.03125	0.0625	0	0	0.0625	0	0	0.0625	0.09375	0.0625	0	
0.0526316	0	0	0	0	0	0	0	0	0	0	0.105263	0.0526316	0.0526316	0	0	0	0	0	0	0	0	0.105263	0.157895	0	0	0	0	0.0526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526316	0	0	0.315789	0.0526316	0	0	
0.0227273	0.0227273	0.0227273	0.0227273	0.0454545	0	0.0227273	0	0.0454545	0	0	0.0681818	0.0454545	0.0227273	0.0227273	0	0	0.0227273	0.0454545	0.0454545	0	0	0	0.0227273	0	0.0227273	0.0454545	0.0227273	0.0227273	0.0227273	0	0.0227273	0	0	0	0.0454545	0	0	0	0.0227273	0	0	0	0.0909091	0	0.0227273	0.0681818	0.0454545	0	0.0454545	
0.02	0.036	0.004	0.008	0.016	0.016	0.032	0.02	0.016	0.012	0.04	0.032	0.008	0.008	0.012	0.008	0.032	0.02	0.02	0	0.036	0.008	0.024	0.016	0.016	0.04	0	0.008	0.004	0.012	0.048	0.012	0.008	0.016	0.016	0.024	0.016	0.012	0.004	0.02	0.04	0.032	0.052	0.024	0.004	0.028	0.024	0.052	0.012	0.032	
0.0235294	0.0117647	0.0235294	0.0117647	0.0411765	0.00588235	0.0470588	0.0117647	0.0176471	0.0117647	0.0117647	0.0352941	0.00588235	0.0235294	0.0117647	0.0176471	0.0235294	0.0117647	0.0235294	0.0176471	0.0294118	0.0235294	0.00588235	0.0117647	0.0294118	0.0235294	0	0.0117647	0.00588235	0.0117647	0.0352941	0	0.00588235	0.0117647	0.0294118	0.0117647	0.0235294	0.0235294	0.0235294	0.0176471	0.0235294	0.00588235	0.1	0.0235294	0.0117647	0.0176471	0.0411765	0.0176471	0.00588235	0.0294118	
0.00666667	0.02	0	0	0.04	0.02	0	0	0.0133333	0.0533333	0.02	0.0333333	0.00666667	0.00666667	0.00666667	0.0466667	0.02	0	0.02	0	0.0266667	0.00666667	0	0	0.0266667	0.0333333	0.0266667	0.00666667	0.00666667	0.00666667	0.0466667	0.02	0	0	0.0133333	0	0	0.0133333	0.0466667	0.00666667	0.0533333	0.00666667	0	0.0533333	0.0133333	0.0133333	0.0733333	0.08	0.06	0.0466667	
0.00857143	0.02	0.00285714	0.0371429	0.0171429	0.00571429	0.0228571	0	0.00571429	0.0171429	0.0257143	0.0285714	0.0114286	0.00285714	0	0	0.0257143	0	0.00285714	0.02	0.0371429	0.00285714	0	0.0371429	0.02	0.0228571	0.0171429	0.00857143	0.0171429	0.0142857	0.04	0.00857143	0.00857143	0	0.0457143	0.0285714	0.04	0.00857143	0.0657143	0.00571429	0.0657143	0.00285714	0.0685714	0.02	0.00285714	0.02	0.0342857	0.06	0.00285714	0.04	
0.0144928	0.108696	0	0.0217391	0.0217391	0.00724638	0	0.0289855	0.0434783	0.0144928	0.00724638	0.0362319	0.00724638	0	0.00724638	0.00724638	0	0.00724638	0	0.0144928	0.00724638	0.0724638	0	0	0.0144928	0.00724638	0.0797101	0.00724638	0.0144928	0.00724638	0.0434783	0.0144928	0.0144928	0	0.0289855	0	0.00724638	0	0.123188	0.00724638	0	0.00724638	0	0.0362319	0.00724638	0.0144928	0.0869565	0.00724638	0.0217391	0.0217391	
0.0208333	0	0	0.0208333	0	0	0	0.0208333	0.0625	0	0.0416667	0	0	0	0.0416667	0.0625	0	0	0.0416667	0	0.0416667	0.0208333	0.0416667	0.0416667	0.0416667	0.0416667	0	0.0208333	0.0416667	0.0208333	0.0833333	0.0208333	0.0416667	0	0.0208333	0	0	0	0	0.0208333	0	0.0208333	0	0.0208333	0	0.0416667	0.0416667	0	0.0416667	0.0208333	
0.037037	0.00740741	0.0037037	0.0296296	0.0296296	0.0037037	0.00740741	0.00740741	0.0444444	0.0481481	0.0518519	0.0333333	0	0.0037037	0.0111111	0	0	0.0111111	0.00740741	0.0037037	0.0518519	0.0259259	0.00740741	0	0.0296296	0.037037	0.00740741	0.0037037	0.00740741	0.0444444	0.0851852	0.0592593	0.0148148	0.0111111	0.0185185	0.0037037	0.0037037	0.0185185	0	0.00740741	0.0111111	0.0407407	0.0037037	0.037037	0	0.037037	0.037037	0.0037037	0.037037	0.0148148	
0.0147059	0	0	0.00735294	0.0294118	0.00735294	0.0294118	0	0	0.0147059	0.0220588	0.0588235	0.0147059	0.0147059	0	0	0.0441176	0.0147059	0.0220588	0.00735294	0.0147059	0	0.00735294	0	0.0367647	0.0441176	0.0514706	0	0	0.00735294	0.0220588	0.00735294	0.00735294	0	0.0294118	0.0220588	0.00735294	0.0220588	0.0808824	0.0147059	0.0588235	0.00735294	0.0514706	0.0367647	0	0	0.0882353	0.0514706	0	0.0294118	
0.0204082	0	0.0204082	0	0	0.0204082	0.0408163	0	0	0.0204082	0	0	0.0204082	0.0408163	0	0	0.0408163	0.0408163	0.0408163	0.0408163	0.0408163	0	0.0204082	0.0204082	0.0204082	0	0	0.0816327	0	0.0204082	0.0408163	0.0408163	0.0408163	0.0204082	0.0408163	0	0.0408163	0	0	0	0	0.0204082	0.0816327	0.0612245	0	0.0204082	0.0204082	0	0	0.0204082	
0.0181818	0	0	0.0181818	0	0	0	0	0.0181818	0	0.0727273	0	0.0181818	0	0	0	0	0.0727273	0.0363636	0	0.0181818	0	0.0181818	0.0363636	0	0.0363636	0	0.0181818	0.0363636	0.0181818	0.0363636	0.0727273	0	0.0181818	0	0	0	0.0545455	0	0.0181818	0.0727273	0.0727273	0.0545455	0.0363636	0.0363636	0.0181818	0	0.0181818	0	0.0545455	
0.0288809	0.0108303	0	0.032491	0.0252708	0.0108303	0.00361011	0.00361011	0.00722022	0.0144404	0.032491	0.032491	0.0288809	0.00361011	0.00361011	0	0.0288809	0.00361011	0.00722022	0.0288809	0.0288809	0.00361011	0.00361011	0.00722022	0.0288809	0.0469314	0.00722022	0.00361011	0.00722022	0.00722022	0.0505415	0.0108303	0.00361011	0.00361011	0.0469314	0.0108303	0.0108303	0.00722022	0.0577617	0	0.0830325	0.00722022	0.0505415	0.032491	0	0.0144404	0.0216607	0.064982	0.0108303	0.0613718	
0	0	0	0.0217391	0	0.0217391	0	0	0.0217391	0	0.0217391	0	0	0.0217391	0.0434783	0	0.0434783	0	0.0434783	0.0217391	0	0	0.0217391	0.0434783	0.0434783	0.0652174	0.0217391	0.0217391	0	0	0	0	0.0869565	0.0217391	0.0652174	0	0.0217391	0	0	0.0434783	0.0217391	0	0.0869565	0.0434783	0	0	0.0434783	0.0652174	0	0.0217391	
0	0.0327869	0	0.0163934	0	0.0327869	0.0491803	0.0163934	0.0163934	0	0	0.0327869	0	0	0.0163934	0	0.0327869	0.0327869	0.0163934	0.0163934	0.0655738	0	0.0327869	0.0163934	0	0.0327869	0.0327869	0	0.0327869	0.0163934	0	0.0163934	0	0.0163934	0.0163934	0.0327869	0.0819672	0	0	0.0163934	0	0.0327869	0.0655738	0.0327869	0	0	0.0163934	0.0163934	0	0.114754	
0.0291262	0	0.0145631	0.0291262	0.0194175	0.0145631	0.00970874	0.0145631	0.00970874	0.0145631	0.0242718	0.0242718	0.0242718	0.00970874	0	0.0291262	0.0339806	0.0145631	0.0145631	0.0145631	0.0242718	0	0.00970874	0.0145631	0.0485437	0.0339806	0.00970874	0.0145631	0.00970874	0.00970874	0.0436893	0.0291262	0.00485437	0.00970874	0.0436893	0.0242718	0.00970874	0.00970874	0.00485437	0.00970874	0.0679612	0.0194175	0.0291262	0.0242718	0.00485437	0.0242718	0.00970874	0.0533981	0.0291262	0.0291262	
0.00819672	0.0163934	0	0.0163934	0.0409836	0.0163934	0.00819672	0.00819672	0.0327869	0	0.0245902	0.0245902	0.0163934	0.0327869	0.00819672	0	0.0245902	0.0491803	0.0163934	0.00819672	0.0819672	0.0163934	0.0245902	0	0.0245902	0.0245902	0	0	0.0327869	0.0327869	0.0491803	0.057377	0.00819672	0.0245902	0.0163934	0.0163934	0.0163934	0.0163934	0.00819672	0.0245902	0.0245902	0.0327869	0.0245902	0.00819672	0.00819672	0	0.0327869	0.0245902	0.00819672	0.00819672	
0.011976	0.0538922	0.011976	0.0299401	0.011976	0	0.0179641	0.0359281	0	0.0179641	0.00598802	0.011976	0.0419162	0.0179641	0.00598802	0.0479042	0.0239521	0.011976	0.0239521	0.0179641	0.0239521	0.0179641	0	0.011976	0.0239521	0.011976	0.0239521	0.0419162	0	0.0179641	0.0299401	0.0359281	0.0239521	0.00598802	0.00598802	0.011976	0.0179641	0.0179641	0.0838323	0.00598802	0.011976	0.0179641	0.0179641	0.0179641	0.0299401	0.0179641	0.011976	0.0179641	0.0359281	0.00598802	
0.00879765	0.0293255	0.00293255	0.0146628	0.0058651	0.0058651	0.0234604	0.0058651	0.0117302	0.0381232	0.0175953	0.0322581	0.0293255	0.00879765	0.00293255	0.0058651	0.0351906	0.0146628	0.00879765	0.00293255	0.0146628	0	0.00293255	0.0146628	0.0322581	0.0205279	0.00879765	0.00879765	0.0175953	0	0.0498534	0.0146628	0.00879765	0.00293255	0.0469208	0.00293255	0.0146628	0	0.0146628	0.0058651	0.0938416	0.0117302	0.0410557	0.0234604	0	0.0117302	0.0322581	0.0791789	0.0498534	0.0703812	
0.0238095	0	0	0.142857	0.047619	0.0238095	0	0	0	0.0952381	0	0.0238095	0.0238095	0	0	0	0	0	0	0	0	0.047619	0	0.0238095	0.0238095	0.047619	0	0.0714286	0	0	0.142857	0	0.0238095	0	0	0	0	0.0238095	0.0238095	0.0714286	0	0.0238095	0.0238095	0.0238095	0	0	0.0238095	0	0	0.0238095	
0.0456026	0.019544	0	0.0488599	0.0423453	0.00325733	0.0228013	0.00325733	0.0162866	0.019544	0.00977199	0.0456026	0.00977199	0	0	0.00977199	0.0228013	0.00651466	0	0.00325733	0.0390879	0.00651466	0	0.0325733	0.0488599	0.0618892	0	0.0162866	0.00651466	0.019544	0.0553746	0.00977199	0.00325733	0	0.029316	0.019544	0.0162866	0.00651466	0.0521173	0.00325733	0.029316	0.00651466	0.0325733	0.0325733	0	0.0358306	0.0488599	0.0162866	0.0130293	0.029316	
0.00806452	0.00806452	0.00806452	0.00806452	0.0322581	0.0241935	0.0322581	0.00806452	0.00806452	0.00806452	0.0322581	0.0645161	0.00806452	0.00806452	0.00806452	0	0.0322581	0.016129	0.0241935	0.00806452	0.0403226	0.016129	0.0241935	0.0322581	0.0645161	0.0645161	0	0	0	0.016129	0.0241935	0.00806452	0.016129	0.0241935	0.016129	0.00806452	0.00806452	0.00806452	0.00806452	0.016129	0.0241935	0.00806452	0.0241935	0.0483871	0.00806452	0.016129	0.0241935	0.0241935	0.016129	0.0645161	
0	0.05	0	0	0	0.05	0	0	0	0	0	0	0.1	0	0	0	0.05	0	0	0	0	0	0.05	0	0	0	0.05	0.05	0	0	0	0.05	0	0	0	0	0	0	0	0.05	0.05	0	0.05	0.1	0.1	0	0.05	0.05	0	0.1	
0.0283286	0.0169972	0.00566572	0.0566572	0.0254958	0	0.0254958	0.00283286	0.0226629	0.0509915	0.0311615	0.0368272	0.0141643	0	0	0	0.0169972	0	0	0.00566572	0.0283286	0	0	0.0424929	0.0283286	0.0424929	0.00566572	0.00283286	0.00283286	0.00283286	0.0764873	0.0169972	0.00283286	0	0.0311615	0.01983	0.0368272	0.00566572	0.0594901	0.00283286	0.0368272	0	0.0424929	0.0169972	0.00283286	0.0226629	0.0396601	0.0339943	0	0.0566572	
0.0192308	0	0	0.0384615	0.0384615	0.0769231	0.0576923	0	0.0192308	0.0192308	0.0192308	0	0.0192308	0.0192308	0.0192308	0	0.0384615	0.0192308	0.0192308	0.0384615	0	0.0192308	0	0	0.0384615	0.0192308	0	0	0	0.0192308	0	0	0	0	0.0384615	0.0384615	0	0.0576923	0	0	0	0.0384615	0.0576923	0.0192308	0.0576923	0	0	0.0961538	0	0.0384615	
0.0212766	0.0106383	0	0.037234	0.0106383	0.0159574	0.0106383	0.00531915	0.0212766	0.0212766	0.0531915	0.0478723	0.00531915	0	0	0	0.0159574	0.0106383	0.0159574	0	0.0531915	0	0.00531915	0.0159574	0.037234	0.0319149	0.0159574	0.0265957	0.0212766	0.0212766	0.0531915	0.0319149	0	0.0106383	0.0319149	0.00531915	0.0106383	0.00531915	0.0106383	0	0.0691489	0.0265957	0.0425532	0.0106383	0	0.0319149	0.0265957	0.0319149	0.0159574	0.0531915	
0.047619	0	0	0.047619	0	0	0	0	0	0	0.0952381	0.047619	0.047619	0.047619	0	0.0952381	0	0	0.142857	0	0	0	0.047619	0	0.047619	0	0	0	0	0	0	0	0	0	0.047619	0.047619	0	0	0	0	0.0952381	0	0.047619	0	0	0	0	0	0	0.0952381	
0	0.0507246	0.0144928	0.00724638	0.0217391	0.00724638	0.0362319	0.0144928	0.00724638	0	0	0.0362319	0.0507246	0.00724638	0.0434783	0	0.0289855	0.0144928	0	0.0289855	0.0217391	0.00724638	0.0217391	0.0289855	0.0289855	0.0362319	0.0217391	0.00724638	0.0144928	0.0362319	0.0289855	0.0144928	0	0.0289855	0.0362319	0.0652174	0.0144928	0.0144928	0	0.00724638	0.0289855	0	0.0289855	0.0652174	0.00724638	0.0289855	0.00724638	0	0.0144928	0.0144928	
0.0070922	0.12766	0	0.0212766	0.0283688	0.0070922	0	0.0425532	0.0283688	0.0283688	0.0070922	0.0141844	0.0070922	0.0070922	0.0070922	0	0.0070922	0	0.0212766	0.0070922	0.0212766	0.0780142	0.0212766	0.0070922	0.0070922	0.0141844	0.0780142	0	0	0	0.0921986	0.0212766	0	0	0.035461	0	0	0.0070922	0.0425532	0	0	0.0212766	0.0070922	0.0425532	0.0070922	0.0141844	0.0638298	0	0.0425532	0.0070922	
0	0.0344828	0	0	0.0344828	0.0344828	0	0	0	0	0	0.0689655	0	0	0.0344828	0	0	0	0.0344828	0.0344828	0.0344828	0	0	0.0344828	0.0344828	0.0689655	0	0	0	0	0	0.0344828	0	0	0.0344828	0	0.0344828	0	0	0.172414	0.0344828	0	0.137931	0	0	0.0344828	0.0344828	0	0	0.0344828	
0.0116732	0.0272374	0.0077821	0.0077821	0.0194553	0.0077821	0.0194553	0.0116732	0.0077821	0.0194553	0.0155642	0.0311284	0.0194553	0.00389105	0.0155642	0.0194553	0.0466926	0.0194553	0.0155642	0.0077821	0.0155642	0.0116732	0.00389105	0.0077821	0.0194553	0.0272374	0.0311284	0.0077821	0.0077821	0.00389105	0.0194553	0.0077821	0.00389105	0.0077821	0.0544747	0.0194553	0.0077821	0.0155642	0.0077821	0.0116732	0.0700389	0.0194553	0.0233463	0.0194553	0.0077821	0.00389105	0.0194553	0.0894942	0.0350195	0.0856031	
0	0	0	0.0416667	0	0.0833333	0	0.0416667	0.0833333	0.0416667	0	0	0	0	0	0	0	0	0.125	0	0.0833333	0	0.0416667	0	0	0.0416667	0	0.0833333	0	0.0416667	0.0833333	0	0.0416667	0	0	0	0	0	0	0.0416667	0.0416667	0.0416667	0	0	0.0416667	0	0	0	0	0	
0.028125	0.003125	0	0.04375	0.046875	0.003125	0.03125	0.00625	0.0125	0.01875	0.01875	0.028125	0.01875	0.003125	0.003125	0	0.03125	0	0.00625	0.015625	0.053125	0.00625	0	0.05	0.0375	0.04375	0	0.003125	0.003125	0.009375	0.06875	0.025	0.00625	0.003125	0.034375	0.025	0.009375	0.00625	0.04375	0.00625	0.028125	0.003125	0.034375	0.028125	0	0.028125	0.028125	0.046875	0	0.05	
0.0408163	0.0408163	0	0.0204082	0.0612245	0.0204082	0	0	0	0	0.0204082	0.0204082	0	0	0	0	0.0408163	0	0.0612245	0	0	0	0.0204082	0	0.0408163	0.0204082	0.0816327	0.0408163	0.0204082	0.0204082	0	0.0612245	0	0	0	0.0204082	0	0.0204082	0.0612245	0	0.0408163	0.0204082	0.0204082	0.0204082	0.0204082	0	0.0204082	0.0816327	0.0204082	0.0204082	
0.00847458	0.0338983	0	0.0211864	0.0254237	0.0169492	0.00847458	0.0254237	0.00847458	0.0211864	0.0127119	0.0635593	0.00847458	0.00847458	0.0169492	0.00847458	0.0254237	0	0.0127119	0.0127119	0.0423729	0	0.00847458	0.00423729	0.0466102	0.0381356	0.0254237	0	0	0.0211864	0.0381356	0	0.0127119	0.00847458	0.0254237	0.00423729	0.00847458	0.0169492	0	0.00423729	0.0508475	0.0169492	0.0720339	0.0550847	0	0.0127119	0.0550847	0.0466102	0.0211864	0.0254237	
0.01875	0.03125	0.00625	0.03125	0.025	0.0375	0.01875	0.01875	0.03125	0.0125	0.04375	0.03125	0.00625	0.00625	0.00625	0	0.0375	0.0125	0.01875	0.0125	0.0375	0.0125	0	0.025	0.04375	0.0375	0	0	0.00625	0.025	0.05	0.00625	0	0.03125	0.03125	0.00625	0.00625	0.01875	0.0125	0	0.01875	0.0125	0.025	0.05625	0.0125	0.01875	0.03125	0.03125	0.01875	0.01875	
0.0135593	0.0372881	0	0.020339	0.0135593	0.00677966	0.0271186	0.0135593	0.00338983	0.0542373	0.0169492	0.0474576	0.00677966	0	0.00338983	0.0135593	0.040678	0	0.00677966	0.00338983	0.0305085	0.0135593	0	0.00677966	0.0169492	0.0237288	0.0101695	0.00677966	0.0101695	0	0.0576271	0.00677966	0.0135593	0	0.0440678	0.0101695	0.0101695	0.00338983	0.0101695	0.00677966	0.0576271	0.0101695	0.0542373	0.040678	0	0.0101695	0.040678	0.0779661	0.0305085	0.0677966	
